en,pt-BR
"Divine light washes out in a [1] area around you. Allied creatures have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and non-allied creatures have on <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">attack</LSTag> against your allies.","A luz divina se espalha em uma [1] área ao seu redor. Criaturas aliadas têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e criaturas não aliadas têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra seus aliados."
"Fiends and undeads are <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag> when they hit affected allies with melee attacks.","Demônios e mortos-vivos ficam <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegos</LSTag> quando atingem aliados afetados com ataques corpo a corpo."
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
"Has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attacks</LSTag> against entities affected by <LSTag Type=""Spell"" Tooltip=""Shout_HolyAura"">Holy Aura</LSTag>.","Tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra entidades afetadas por <LSTag Type=""Spell"" Tooltip=""Shout_HolyAura"">Aura Sagrada</LSTag>."
Feeblemind,Mente Fraca
"Shatter a creature's intellect and personality, reducing its <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> and <LSTag Tooltip=""Charisma"">Charisma</LSTag> to 1 and preventing it from casting spells or communicating intelligibly.","Destrua o intelecto e a personalidade de uma criatura, reduzindo sua <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> e <LSTag Tooltip=""Charisma"">Charisma</LSTag> para 1 e impedindo-a de lançar feitiços ou se comunicar de forma inteligível."
"<LSTag Tooltip=""Intelligence"">Intelligence</LSTag> and <LSTag Tooltip=""Charisma"">Charisma</LSTag> reduced to 1 and cannot cast spells or engage in dialogues.","<LSTag Tooltip=""Intelligence"">Inteligência</LSTag> e <LSTag Tooltip=""Charisma"">Carisma</LSTag> reduzidos a 1 e não podem lançar feitiços ou participar de diálogos."
Dominate Monster,Dominar Monstro
"Make a creature fight alongside you. Every time the creature takes damage, it makes a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against your domination. Allies cannot be dominated.","Faça uma criatura lutar ao seu lado. Toda vez que a criatura sofrer dano, ela faz um teste de Sabedoria <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> contra sua dominação. Aliados não podem ser dominados."
"As an action, you can <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster_TotalControl"">total control</LSTag> the target.","Como uma ação, você pode <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster_TotalControl"">ter controle total</LSTag> sobre o alvo."
Dominate Monster: Total Control,Dominar Monstro: Controle Total
"Take total and precise control of a creature <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster"">dominated</LSTag> by you.","Assuma o controle total e preciso de uma criatura <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster"">dominada</LSTag> por você."
Dominate Monster: Lost Control,Dominar Monstro: Controle Perdido
Affected entity has been fully dominated and lost all control.,A entidade afetada foi totalmente dominada e perdeu todo o controle.
Tenser's Transformation,Transformação de Tenser
"Endow yourself with endurance and martial prowess fueled by magic, preventing you from casting spells but granting you gain several benefits.","Conceda a si mesmo resistência e destreza marcial alimentadas por magia, impedindo-o de lançar feitiços, mas garantindo que você obtenha vários benefícios."
"You gain [1], you have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with weapons, you deal an extra [2] with weapon attacks, you have proficiency with all armor, shields and weapons, you have proficiency in Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br> and you can attack twice, instead of once, when you take the Attack action on your turn unless you have the <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Extra Attack</LSTag> or similar feature.","Você ganha [1], você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas, você causa [2] a mais com ataques de arma, você tem proficiência com todas as armaduras, escudos e armas, você tem proficiência em Força e Constituição <LSTag Tooltip=""SavingThrow"">Jogadas de Salvamento</LSTag>.<br> e você pode atacar duas vezes, em vez de uma, quando você realiza a ação de Ataque em seu turno, a menos que você tenha a <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Ataque Extra</LSTag> ou uma habilidade similar."
"<LSTag Type=""Image"" Info=""SoftWarning""/> After the spell ends, you must succeed on a DC 15 Constitution <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or suffer one level of Exhaustion.","<LSTag Type=""Image"" Info=""SoftWarning""/> Após o término da magia, você deve ter sucesso em um teste de Constituição CD 15 <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> ou sofrer um nível de Exaustão."
"This entity has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with weapons, deals an extra [2] with weapon attacks, has proficiency with all armor, shields and weapons, has proficiency in Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and attack twice, instead of once, when taking the Attack action on its turn.","Esta entidade tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas, causa um extra de [2] com ataques de armas, tem proficiência com todas as armaduras, escudos e armas, tem proficiência em Força e Constituição <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e ataca duas vezes, em vez de uma, ao realizar a ação de Ataque em seu turno."
Power Word: Heal,Palavra de Poder: Curar
"A wave of healing energy washes over a creature, causing it to regaining all its <LSTag Tooltip=""HitPoints"">hit points</LSTag> and removing the <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, <LSTag Type=""Status"" Tooltip=""PARALYSED"">Paralysed</LSTag> and <LSTag Type=""Status"" Tooltip=""STUNNED"">Stunned</LSTag> conditions.","Uma onda de energia curativa envolve uma criatura, fazendo com que ela recupere todos os seus <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag> e removendo as condições <LSTag Type=""Status"" Tooltip=""CHARMED"">Enfeitiçado</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontado</LSTag>, <LSTag Type=""Status"" Tooltip=""PARALYSED"">Paralisado</LSTag> e <LSTag Type=""Status"" Tooltip=""STUNNED"">Atordoado</LSTag>."
"If the target is <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>, it stands up by using its <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reaction</LSTag>.","Se o alvo estiver <LSTag Type=""Status"" Tooltip=""PRONE"">Caído</LSTag>, ele se levanta usando seu <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>."
Power Word Heal: Prone,Palavra de Poder: Curar: Caído
"You can stand up from being <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Você pode se levantar de <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Foresight,Previsão
"Bestow a creature with a limited ability to see the future. The target cannot be <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag> and has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and imposes <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> from creatures targeting them.","Conceda a uma criatura uma habilidade limitada de ver o futuro. O alvo não pode ser <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpreendido</LSTag> e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>, e impõe <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> de criaturas que o alvo estiver mirando."
"This entity cannot be <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag> and has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and imposes <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> from creatures targeting it.","Esta entidade não pode ser <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpresa</LSTag> e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e impõe <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> de criaturas que o alvo."
Antagonize,Antagonizar
"Whisper magical words that antagonize a creature, possibly causing the target to use its reaction to make a melee attack against another creature.","Sussurre palavras mágicas que antagonizam uma criatura, possivelmente fazendo com que o alvo use sua reação para atacar corpo a corpo outra criatura."
"If the target can’t make the attack, it instead has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on its next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Se o alvo não puder realizar o ataque, ele terá <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Antagonize: Declare Target,Antagonizar: Declarar Alvo
Choose who your antagonized target is goaded into attacking.,Escolha quem seu alvo antagonizado é incitado a atacar.
Antagonized,Antagonizado
"This entity has been provoked into attacking another creature. If unable to do so, the entity's next attack has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","Esta entidade foi provocada a atacar outra criatura. Se não conseguir, o próximo ataque da entidade terá <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
Antagonized Attack,Ataque Antagonizado
You are provoked into attacking another creature.,Você é provocado a atacar outra criatura.
"Can't take actions, bonus actions, or reactions.","Não pode realizar ações, ações bônus ou reações."
Summon Aberration: Beholderkin,Invocar Aberração: Beholderkin
Call forth an aberrant spirit whose corporeal form resembles a Beholderkin.,Chame um espírito aberrante cuja forma corpórea se assemelha a um Beholderkin.
Aberrant Spirit: Beholderkin,Espírito Aberrante: Beholderkin
Eye Ray,Raio Ocular
Shoot amagical eye ray at a creature.,Dispare um raio mágico ocular em uma criatura.
Aura of Life,Aura da Vida
"An aura of life-preserving energy radiates from you in a [1] radius. Non-hostile creatures in the aura have <LSTag Tooltip=""Resistance"">Resistance</LSTag> against Necrotic damage, their hit point maximum cannot be reduced and living creatures regain [2] when starting their turns with [3].","Uma aura de energia preservadora da vida irradia de você em um raio de [1]. Criaturas não hostis na aura têm <LSTag Tooltip=""Resistance"">Resistência</LSTag> contra dano Necrótico, seu máximo de pontos de vida não pode ser reduzido e criaturas vivas recuperam [2] ao iniciar seus turnos com [3]."
"This entity has <LSTag Tooltip=""Resistance"">Resistance</LSTag> against Necrotic damage, its hit point maximum cannot be reduced and it regains [1] at start of turns if it has [2] and is alive.","Esta entidade tem <LSTag Tooltip=""Resistance"">Resistência</LSTag> contra dano Necrótico, seu máximo de pontos de vida não pode ser reduzido e ela recupera [1] no início dos turnos se tiver [2] e estiver viva."
Maelstrom,Redemoinho
"A swirling mass of [1]-deep water appears in a [2] radius centered on a point you can see within range. Until the spell ends, that area is difficult terrain, and any creature that starts its turn there must succeed on a Strength saving throw or take damage and be pulled [3] toward the center.","Uma massa giratória de água profunda aparece em um raio de [2] centrado em um ponto que você pode ver dentro do alcance. Até que a magia termine, essa área é terreno difícil, e qualquer criatura que comece seu turno lá deve ter sucesso em um teste de resistência de Força ou sofrer dano e ser puxada [3] em direção ao centro."
"This entity is caught in the maelstrom, taking damage and being pulled toward the center at the start of its turn.","Esta entidade está presa no redemoinho, sofrendo dano e sendo puxada em direção ao centro no início de seu turno."
Storm Sphere,Esfera de Tempestade
A [1] radius sphere of whirling air springs into existence. Creatures in the sphere when it appears or that ends its turn there takes [2]. The sphere’s space is difficult terrain.,Uma esfera de ar giratório com raio [1] surge. Criaturas na esfera quando ela aparece ou que terminam seu turno lá sofrem [2]. O espaço da esfera é terreno difícil.
"You can use a <LSTag Tooltip=""BonusAction"">bonus action</LSTag> to cause a bolt of lightning to leap from the sphere towards a creature within [1], dealing [2]. You have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> if the target is in the sphere.","Você pode usar uma <LSTag Tooltip=""BonusAction"">ação bônus</LSTag> para fazer um raio saltar da esfera em direção a uma criatura dentro de [1], causando [2]. Você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> se o alvo estiver na esfera."
Summon Storm Bolt,Invocar Raio Tempestuoso
