en,pt-BR
"Create a [1] radius area of magical energy. Celestial, elemental, fiend, fey and undead creatures have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against targets within the area, targets within the area can’t be <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, or <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possessed</LSTag> by the creatures, and the creatures cannot enter the area by nonmagical means.","Crie uma área de energia mágica com raio de [1]. Criaturas celestiais, elementais, demoníacas, fey e mortas-vivas têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra alvos dentro da área, alvos dentro da área não podem ser <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantados</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorizados</LSTag>, ou <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possuídos</LSTag> pelas criaturas, e as criaturas não podem entrar na área por meios não mágicos."
Stabilized,Estabilizado
A stabilized character no longer has to roll Death Saving Throws and will regain [1] after leaving combat.,Um personagem estabilizado não precisa mais fazer testes de Salvação contra a Morte e recuperará [1] após sair do combate.
Prolonged Death,Morte Prolongada
"Creature has been dead for 10 turns and cannot be resurrected with the <LSTag Type=""Spell"" Tooltip=""Teleportation_Revivify"">Revivify</LSTag> spell.","A criatura está morta há 10 turnos e não pode ser ressuscitada com o feitiço <LSTag Type=""Spell"" Tooltip=""Teleportation_Revivify"">Revivify</LSTag>."
Can't target creature that's been dead for 10 turns.,Não é possível mirar em uma criatura que está morta há 10 turnos.
"<LSTag Type=""Image"" Info=""SoftWarning""/> This spell cannot be used on a creature that has been dead for at 10 turns.","<LSTag Type=""Image"" Info=""SoftWarning""/> Este feitiço não pode ser usado em uma criatura que esteja morta há 10 turnos."
Summon Fey,Invocar Fada
"Call forth a fey spirit with a chosen mood: <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_FUMING"">Fuming</LSTag>, <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_MIRTHFUL"">Mirthful</LSTag>, or <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_TRICKSY"">Tricksy</LSTag>. The spirit has different spells available depending on the chosen mood.","Chame um espírito feérico com um humor escolhido: <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_FUMING"">Fumegante</LSTag>, <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_MIRTHFUL"">Divertido</LSTag>, ou <LSTag Type=""Status"" Tooltip=""SUMMON_FEY_TRICKSY"">Travesso</LSTag>. O espírito tem feitiços diferentes disponíveis dependendo do humor escolhido."
Summon Fey: Fuming,Invocar Fada: Furioso
Call forth a frenzied fey spirit that channels its rage in melee combat.,Convoque um espírito feérico frenético que canaliza sua raiva em combate corpo a corpo.
"This summoned fey is furious. After using its <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Fuming"">Fey Step</LSTag> ability, it has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on its next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Este fey convocado está furioso. Após usar sua habilidade <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Fuming"">Passo Fey</LSTag>, ele tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Summon Fey: Mirthful,Invocar Fada: Alegre
Call forth a delightful fey spirit able to charm enemies.,Convocar um espírito feérico encantador capaz de cativar inimigos.
"This summoned fey is positively captivating. After using its <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Mirthful"">Fey Step</LSTag> ability, it can charm a nearby enemy.","Este fey convocado é positivamente cativante. Após usar sua habilidade <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Mirthful"">Passo Fey</LSTag>, ele pode encantar um inimigo próximo."
Summon Fey: Tricksy,Invocar Fey: Travesso
Call forth a mischievous fey spirit able to call forth patches of darkness.,Convoque um espírito fey travesso capaz de invocar manchas de escuridão.
"This summoned fey is up to something. When using its <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Tricksy"">Fey Step</LSTag> ability, it can create a patch of darkness that lasts until the end of its next turn.","Este fey convocado está tramando algo. Ao usar sua habilidade <LSTag Type=""Spell"" Tooltip=""Target_FeyStep_Tricksy"">Passo Élfico</LSTag>, ele pode criar uma mancha de escuridão que dura até o final de seu próximo turno."
Fey Step: Fuming,Passo Feérico: Fumegante
"Teleport to an unoccupied space you can see. Afterwards, get <LSTag Tooltip=""Advantage"">Advantage</LSTag> on your next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Teleporte para um espaço desocupado que você possa ver. Depois, ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Fuming Advantage,Vantagem Enfurecida
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on their next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Fey Step: Mirthful,Passo Fada: Alegre
"Teleport to an unoccupied space you can see. Afterwards, you can <LSTag Type=""Spell"" Tooltip=""Target_MirthfulCharm"">charm</LSTag> an enemy.","Teleporte para um espaço desocupado que você possa ver. Depois, você pode <LSTag Type=""Spell"" Tooltip=""Target_MirthfulCharm"">encantar</LSTag> um inimigo."
Fey Step: Tricksy,Passo Feérico: Enganador
"Teleport to an unoccupied space you can see. Afterwards, you can create a <LSTag Type=""Spell"" Tooltip=""Target_Darkness_Tricksy"">patch of darkness</LSTag> that lasts until the end of your next turn.","Teleporte para um espaço desocupado que você pode ver. Depois, você pode criar um <LSTag Type=""Spell"" Tooltip=""Target_Darkness_Tricksy"">pedaço de escuridão</LSTag> que dura até o final do seu próximo turno."
Fey Slash,Corte Feérico
Aim an attack at a target.,Aponte um ataque para um alvo.
Deals extra damage equal to the spell slot level used to cast the summon spell.,Causa dano extra igual ao nível do espaço de magia usado para lançar o feitiço de invocação.
Summon Fey Bonuses,Bônus de Invocação de Fadas
Tricksy Darkness,Escuridão Astuta
Create a small patch of darkness.,Crie um pequeno trecho de escuridão.
Can create a small patch of darkness.,Pode criar um pequeno trecho de escuridão.
Mirthful Charm,Encanto Alegre
Can charm a nearby enemy.,Pode encantar um inimigo próximo.
Charmed by a fey spirit.,Encantado por um espírito feérico.
"Charms a nearby enemy, preventing it from attacking you.","Encanta um inimigo próximo, impedindo-o de atacar você."
Death Counter (0),Contador de Mortes (0)
Death Counter (1),Contador de Mortes (1)
Death Counter (2),Contador de Mortes (2)
Death Counter (3),Contador de Mortes (3)
Death Counter (4),Contador de Mortes (4)
Death Counter (5),Contador de Mortes (5)
Death Counter (6),Contador de Mortes (6)
Death Counter (7),Contador de Mortes (7)
Death Counter (8),Contador de Mortes (8)
Death Counter (9),Contador de Mortes (9)
The number of turns the creature has been dead for.,O número de turnos que a criatura está morta.
Take Action,Tomar Ação
Take Bonus Action,Usar Ação Bônus
Move,Mover
"You focus on only taking an action this turn due to <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Mind Whip</LSTag>.","Você se concentra em realizar apenas uma ação neste turno devido a <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Chicote Mental</LSTag>."
"You focus on only taking a bonus action this turn due to <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Mind Whip</LSTag>.","Você se concentra apenas em realizar uma ação bônus neste turno devido a <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Chicote Mental</LSTag>."
"You focus on only moving this turn due to <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Mind Whip</LSTag>.","Você se concentra apenas em se mover neste turno devido a <LSTag Type=""Status"" Tooltip=""MIND_WHIP"">Chicote Mental</LSTag>."
