en,pt-BR
"Fell power has laid claim to the necromancy in the armor Reaper's Embrace and corrupted it in its unholy name. Your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Shield of Souls</LSTag> is no longer restricted while wearing Reaper's Embrace when wearing Light, Medium, or Heavy Armor in any slot including gloves, boots, and helmets.<br><br>You are also <LSTag Tooltip=""Proficiency"">Proficient</LSTag> in Medium and Heavy Armor while wearing Reaper's Embrace.","O poder maligno reivindicou a necromancia na armadura Abraço do Ceifador e a corrompeu em seu nome profano. Seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Escudo das Almas</LSTag> não está mais restrito enquanto usa o Abraço do Ceifador ao vestir Armaduras Leves, Médias ou Pesadas em qualquer slot, incluindo luvas, botas e capacetes.<br><br>Você também é <LSTag Tooltip=""Proficiency"">Proficiente</LSTag> em Armaduras Médias e Pesadas enquanto usa o Abraço do Ceifador."
Profane Blessing: Corrupted Grimoire,Abençoando o Profano: Grimório Corrompido
"Fell power has laid claim to the Forbidden Knowledge in the Necromancy of Thay and corrupted it in its unholy name.<br><br>You learned of a dark ritual to turn yourself into a living <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_SoulMagnet"">Soul Magnet</LSTag>, and to <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_CommandUndead"">Exhort the Risen</LSTag>.","Um poder maligno reivindicou o Conhecimento Proibido na Necromancia de Thay e o corrompeu em seu nome profano.<br><br>Você aprendeu sobre um ritual sombrio para se transformar em um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_SoulMagnet"">Imã de Almas</LSTag> vivo e para <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_CommandUndead"">Exortar os Ressuscitados</LSTag>."
"Fell power has laid claim to the Forbidden Knowledge in the Necromancy of Thay and corrupted it in its unholy name. The book's dark secrets are fully revealed to you.<br><br>In addition to <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_SoulMagnet"">Soul Magnet</LSTag> and <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_CommandUndead"">Exhort the Risen</LSTag>, you know the spells <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_CurriculumofStrategy"">Curriculum of Strategy: Artistry of War</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_Dethrone"">Dethrone</LSTag>, both of which you may cast without expending <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slots</LSTag>.<br><br>With <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ShadowSpellSlots"">Tharchiate Necromancy</LSTag>, you know and may cast the spell <LSTag Type=""Spell"" Tooltip=""Target_Harm"">Harm</LSTag> using a Level 6 Shadow <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","O poder profano reivindicou o Conhecimento Proibido na Necromancia de Thay e o corrompeu em seu nome profano. Os segredos sombrios do livro são totalmente revelados a você.<br><br>Além de <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_SoulMagnet"">Ímã de Almas</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_CommandUndead"">Exortar os Ressuscitados</LSTag>, você conhece os feitiços <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_CurriculumofStrategy"">Currículo de Estratégia: Arte da Guerra</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_Dethrone"">Destronar</LSTag>, ambos os quais você pode lançar sem gastar <LSTag Tooltip=""WarlockSpellSlot"">Espaços de Feitiço de Bruxo</LSTag>.<br><br>Com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ShadowSpellSlots"">Necromancia Tharchiate</LSTag>, você conhece e pode lançar o feitiço <LSTag Type=""Spell"" Tooltip=""Target_Harm"">Dano</LSTag> usando um Espaço de Feitiço Sombrio de Nível 6."
Inflict Curse,"<LSTag Type=""Status"" Tooltip=""INFLECT_CURSE"">Impor Maldição</LSTag> a uma criatura, causando [1] de dano necrótico e desvantagem em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> feitos por ela."
"Suffuse your necrotic attacks with a curse capable of binding the living to an unlife of service upon dying.<br><Br>Toggle on to allow your cantrips, spells, and weapon attacks to apply <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag>. Limited by your current <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag>.","Sature seus ataques necróticos com uma maldição capaz de vincular os vivos a uma não-vida de serviço ao morrer.<br><Br>Ative para permitir que seus truques, feitiços e ataques com armas apliquem <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag>. Limitado pelos seus atuais <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag>."
"Suffuse your weapon and <LSTag Tooltip=""RangedSpellAttack"">Ranged Spell Attacks</LSTag> with a curse capable of binding the living to an unlife of service upon dying.<br><Br>Toggle on to allow your cantrips, spells, and weapon attacks to apply <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag>. Limited by your current <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag>.","Sature sua arma e <LSTag Tooltip=""RangedSpellAttack"">Rolagens de Ataque à Distância</LSTag> com uma maldição capaz de vincular os vivos a uma não-vida de serviço ao morrer.<br><Br>Ative para permitir que seus truques, feitiços e ataques com armas apliquem <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag>. Limitado pelos seus atuais <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag>."
Minion Points (Counter),Pontos de Minion (Contador)
"You may raise undead from the curse <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag> equal to the remaining duration.","Você pode ressuscitar mortos-vivos da maldição <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag> igual à duração restante."
Binder of Lost Souls,Vinculador de Almas Perdidas
"Your ability to inflict <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag> is limited by your current <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag>, a maximum of 1.<br><Br>Replenished by <LSTag Tooltip=""ShortRest"">Short</LSTag> or <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.<br><br>You may create up to 2 crawling claws (4 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Sua habilidade de infligir <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag> é limitada pelos seus atuais <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag>, com um máximo de 1.<br><Br>Reabastecido por <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag> ou <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>.<br><br>Você pode criar até 2 garras rastejantes (4 de bestas) a partir do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> a qualquer momento."
"You have a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 2. And you may create up to 4 crawling claws (8 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Você tem um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> máximo de 2. E você pode criar até 4 garras rastejantes (8 de bestas) do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> ao mesmo tempo."
"You have a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 3. And you may create up to 6 crawling claws (12 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Você tem um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> máximo de 3. E você pode criar até 6 garras rastejantes (12 de bestas) do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> ao mesmo tempo."
"You have a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 4. And you may create up to 8 crawling claws (16 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Você tem um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> máximos de 4. E você pode criar até 8 garras rastejantes (16 de bestas) do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> a qualquer momento."
"You have a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 5. And you may create up to 10 crawling claws (20 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Você tem um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> máximos de 5. E você pode criar até 10 garras rastejantes (20 de bestas) do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> ao mesmo tempo."
"You have achieved the pinnacle of necromancy! You have a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 10. And you may create up to 12 crawling claws (24 from beasts) from the spell <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Create Crawling Claws</LSTag> at any one time.","Você alcançou o auge da necromancia! Você tem um máximo de <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> de 10. E você pode criar até 12 garras rastejantes (24 de bestas) a partir do feitiço <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_SummonCrawlingClaw"">Criar Garras Rastejantes</LSTag> a qualquer momento."
"This <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag> can apply the curse <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag> to enemies using its weapon or <LSTag Tooltip=""RangedSpellAttack"">Ranged Spell Attacks</LSTag> regardless of damage type. It has a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Points</LSTag> maximum of 1. ","Este <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Maior Morto-Vivo</LSTag> pode aplicar a maldição <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag> a inimigos usando sua arma ou <LSTag Tooltip=""RangedSpellAttack"">Ataques de Feitiço à Distância</LSTag> independentemente do tipo de dano. Ele possui um máximo de <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Pontos de Minion</LSTag> igual a 1."
Reclaim Undead,Recuperar Morto-Vivo
"Sever the link to the undead created by the curse <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Night of the Living Dead</LSTag>. Regain a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Minion Point</LSTag> per each reclaimed undead.","Corte o vínculo com os mortos-vivos criados pela maldição <LSTag Type=""Status"" Tooltip=""NIGHTOFTHELIVINGDEAD"">Noite dos Mortos-Vivos</LSTag>. Recupere um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_MINIONPOINTS"">Ponto de Minion</LSTag> para cada morto-vivo recuperado."
Profane Blessing: Corrupted Armor,A Benção Profana: Armadura Corrompida
You have full control of the soulshield when wearing any armor in any slots while wearing Reaper's Embrace.,Você tem controle total do escudo da alma ao usar qualquer armadura em qualquer slot enquanto estiver usando o Abraço do Ceifador.
Andras the Devil Dog,"Andras, o Cão Diabólico"
Infernal Skeletal Hound and a Good Boy,Cão Esquelético Infernal e um Bom Menino
Find Familiar: Devil Dog,Encontrar Familiar: Cão Infernal
"Summon a familiar with the form of an infernal skeletal hound with a <LSTag Type=""Spell"" Tooltip=""Target_Bite_SkeletalHound"">brutal bite</LSTag> and a <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Terrifying_Howl"">terrifying howl</LSTag>. Warning: may sometimes eat crayons!","Convoque um familiar com a forma de um cão esquelético infernal com uma <LSTag Type=""Spell"" Tooltip=""Target_Bite_SkeletalHound"">mordida brutal</LSTag> e um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Terrifying_Howl"">uivo aterrorizante</LSTag>. Aviso: pode às vezes comer giz de cera!"
Necrotic Shillelagh,Shillelagh Necrótica
"<LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Necrotic Armaments</LSTag> allows you to cast Shillelagh on your weapon without expending a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","<LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Armas Necróticas</LSTag> permite que você lance Shillelagh em sua arma sem gastar uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Necrotic Fists,Punhos Necromânticos
"The dark fire from your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Necrotic Armaments</LSTag> adds its damage to your unarmed attacks.","O fogo sombrio de suas <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_NecroticBlade"">Armas Necróticas</LSTag> adiciona seu dano aos seus ataques desarmados."
Necrotic Armaments (Savage Attacker),Armas Necromânticas (Atacante Selvagem)
"When making a melee weapon attack, you roll your damage dice twice and use the highest result.","Ao fazer um ataque com arma corpo a corpo, você rola seus dados de dano duas vezes e usa o resultado mais alto."
Soul Magnet,Ímã de Almas
"The Necromancy of Thay has taught you how to transform your body into a ravenous <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_SOULMAGNET"">Vortex of Souls</LSTag> to ensnare spirits of enemies recently killed in battle, binding them to your soulshield at the end of each combat round.","A Necromancia de Thay ensinou você a transformar seu corpo em um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_SOULMAGNET"">Vórtice de Almas</LSTag> voraz para capturar os espíritos de inimigos recentemente mortos em batalha, vinculando-os ao seu escudo da alma ao final de cada rodada de combate."
