en,pt-BR
"When the wielder deals damage with this weapon, they gain [1] turns of <LSTag Type=""Status"" Tooltip=""MAG_ZOC_FORCE_CONDUIT"">Force Conduit</LSTag>.","Quando o portador causa dano com esta arma, ele ganha [1] turnos de <LSTag Type=""Status"" Tooltip=""MAG_ZOC_FORCE_CONDUIT"">Conduíte de Força</LSTag>."
Force Conduit,Conduíte de Força
"Physical damage against the affected entity is reduced by [1] per remaining stack. If the entity takes damage while it has 5 or more stacks remaining, it deals [2] in a [3] radius.","O dano físico contra a entidade afetada é reduzido em [1] por pilha restante. Se a entidade sofrer dano enquanto tiver 5 ou mais pilhas restantes, ela causa [2] em um raio de [3]."
Thermodynamo,Termodinamo
"Whenever you deal damage with this weapon, you gain [1] stacks of <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>.","Sempre que você causar dano com esta arma, você ganha [1] pilhas de <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>."
Everburn,Queimadura Eterna
"Dealing damage with this weapon causes your target to <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> for one turn.","Causar dano com esta arma faz com que seu alvo <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> por um turno."
Loving Protection,Proteção Amorosa
"Once per <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>, if you are below 50% of your maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> and take damage, you become <LSTag Type=""Status"" Tooltip=""RALLY"">Rallied</LSTag>.","Uma vez por <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>, se você estiver abaixo de 50% dos seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> máximos e receber dano, você se torna <LSTag Type=""Status"" Tooltip=""RALLY"">Reanimado</LSTag>."
Blessing of Myrkul,Bênção de Myrkul
"Damaging another creature with this weapon has a chance to afflict them with a <LSTag Type=""Status"" Tooltip=""CRAWLING_GNAW_SWITCH"">Crawling Gnaw</LSTag>.","Causar dano a outra criatura com esta arma tem uma chance de afligi-la com <LSTag Type=""Status"" Tooltip=""CRAWLING_GNAW_SWITCH"">Crawling Gnaw</LSTag>."
Maddening Oppression,Opressão Enlouquecedora
"When damaging other creatures with this weapon, they have a chance of succumbing to <LSTag Type=""Status"" Tooltip=""CROWN_OF_MADNESS"">Madness</LSTag> for one turn.","Ao causar dano a outras criaturas com esta arma, elas têm uma chance de sucumbir à <LSTag Type=""Status"" Tooltip=""CROWN_OF_MADNESS"">Madness</LSTag> por um turno."
Smite the Graceless,Golpe do Desgracioso
"Creatures who fail their <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against the wearer must succeed a Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or take [1].","Criaturas que falharem em suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra o portador devem ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Destreza ou sofrer [1]."
Never Dark Again,Nunca Mais Escuro
"While in direct light, gain a +1 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Enquanto estiver em luz direta, ganhe um bônus de +1 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Static Shock,Choque Estático
"Dealing damage to another creature generates one stack of <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charges</LSTag>.","Causar dano a outra criatura gera uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charges</LSTag>."
Experienced And Deadly,Experiente e Mortal
"The wearer's unarmed strikes deal additional damage equal to their <LSTag Tooltip=""AbilityModifier"">Wisdom Modifier</LSTag>.","Os ataques desarmados do portador causam dano adicional igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Sabedoria</LSTag>."
Shadespell ,Feitiço Sombrio
"While the wearer is obscured in shadow, Spells and Conditions that they apply gain a +[1] bonus to their <LSTag Tooltip=""SpellDifficultyClass"">Difficulty Class</LSTag>.","Enquanto o portador estiver obscurecido na sombra, Feitiços e Condições que ele aplicar ganham um bônus de +[1] na sua <LSTag Tooltip=""SpellDifficultyClass"">Classe de Dificuldade</LSTag>."
Boon of the Raven Queen,Benção da Rainha Corvo
"While wearing the amulet, the wearer gains <LSTag Type=""Status"" Tooltip=""FEATHER_FALL"">Feather Fall</LSTag>. These benefits persist while the wearer is <LSTag Type=""Status"" Tooltip=""POLYMORPH_SHEEP"">Polymorphed</LSTag> or assuming the form of a Wildshape.","Enquanto estiver usando o amuleto, o portador ganha <LSTag Type=""Status"" Tooltip=""FEATHER_FALL"">Queda Suave</LSTag>. Esses benefícios persistem enquanto o portador estiver <LSTag Type=""Status"" Tooltip=""POLYMORPH_SHEEP"">Polimorfado</LSTag> ou assumindo a forma de um Wildshape."
Conductive Strikes,Golpes Condutivos
"When dealing damage with a melee based <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, generate one <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charge</LSTag>.","Ao causar dano com uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> corpo a corpo, gere uma <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Carga Elétrica</LSTag>."
Craterous Wounds,Feridas Craterosas
"Whenever you roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, deal an additional [1].","Sempre que você rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, cause [1] de dano adicional."
Silvanus' Reach,Alcance de Silvanus
"Produce a thorn covered whip blessed by Silvanus' himself, wrapping it around a target and pulling them [1] closer to you.","Produza um chicote coberto de espinhos abençoado pelo próprio Silvanus, envolvendo-o em um alvo e puxando-o [1] para mais perto de você."
Doom Lobber,Lançador de Doom
"The wearer gains a +[1] bonus to Spell based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","O portador ganha um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em Magia."
Dwarven Thrower,Arremessador Anão
"This weapon always returns to you when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Thrown</LSTag>. While wielding this weapon, you may Throw creatures and objects as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>. This can be toggled at any time.","Esta arma sempre retorna a você quando <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessada</LSTag>. Enquanto empunhar esta arma, você pode Arremessar criaturas e objetos como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>. Isso pode ser ativado a qualquer momento."
Chilling Counter,Pirotecnia de Contra-ataque
"When a creature fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, it becomes <LSTag Type=""Status"" Tooltip=""CHILLED"">Chilled</LSTag> for [1] turns.","Quando uma criatura falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, ela se torna <LSTag Type=""Status"" Tooltip=""CHILLED"">Congelada</LSTag> por [1] turnos."
Exquisite Focus,Foco Exquisito
"While <LSTag Tooltip=""Concentration"">Concentrating</LSTag>, add your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability Modifier</LSTag> to your <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and gain a +[1] bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>.","Enquanto estiver <LSTag Tooltip=""Concentration"">Concentrando</LSTag>, adicione seu <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Habilidade de Magia</LSTag> aos seus <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e ganhe um bônus de +[1] na sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Supreme Defences,Defesas Supremas
"Affected creature adds their <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability Modifier</LSTag> to all <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and gains a +[1] bonus to their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>.","A criatura afetada adiciona seu <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Habilidade de Magia</LSTag> a todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e ganha um bônus de +[1] à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Ring of Truthfulness,Anel da Verdade
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Insight and Investigation based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Insight"">Intuição</LSTag> e <LSTag Tooltip=""Investigation"">Investigação</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Disrobing Blinkstep,Passo Rápido Desnudante
"You teleport to an unoccupied space you can see. However, your clothes do not teleport with you.","Você se teleporta para um espaço desocupado que pode ver. No entanto, suas roupas não se teleportam com você."
"After hitting a creature with a weapon attack, you cast all Illusion and Enchantment Spells as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","Após acertar uma criatura com um ataque de arma, você conjura todos os Feitiços de Ilusão e Encantamento como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Illusory Quickening,Aceleração Ilusória
"Affected creature casts all Illusion and Enchantment Spells as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","A criatura afetada conjura todos os Feitiços de Ilusão e Encantamento como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Zephyr Connection,Conexão de Zephyr
"This weapon will return to your hand when thrown, and you cannot be forced to drop it. When thrown, the weapon creates an explosion that deals [1] in a [2] blast centred on your target.","Esta arma retornará à sua mão quando lançada, e você não pode ser forçado a soltá-la. Quando lançada, a arma cria uma explosão que causa [1] em uma área de [2] centrada em seu alvo."
Veil of the Wind,Véu do Vento
"This weapon always returns to you when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Thrown</LSTag>. In addition, you gain a +[1] bonus to <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Jump</LSTag> distance. In addition, you are <LSTag Tooltip=""Immune"">Immune</LSTag> to fall damage.","Esta arma sempre retorna para você quando é <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessada</LSTag>. Além disso, você ganha um bônus de +[1] em <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> e na distância de <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Salto</LSTag>. Além disso, você é <LSTag Tooltip=""Immune"">Imune</LSTag> a dano de queda."
Zephyr Flash,Flash do Zéfiro
"Rush forward, creating an air vortex that potentially blasts foes away, causing them to <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleed</LSTag>.","Avance rapidamente, criando um vórtice de ar que potencialmente arremessa os inimigos para longe, fazendo com que eles <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleed</LSTag>."
Zephyr Break,Quebra de Zephyr
"Emit a powerful gale of wind that clears all clouds and potentially pushes creatures back [1], forcing them <LSTag Type=""Status"" Tooltip=""OFF_BALANCED"">Off Balance</LSTag>.","Emita uma poderosa rajada de vento que limpa todas as nuvens e potencialmente empurra criaturas para trás [1], forçando-as a ficarem <LSTag Type=""Status"" Tooltip=""OFF_BALANCED"">Desiquilibradas</LSTag>."
Subtle Swap,Troca Sutil
"You gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> creatures or objects. When you deal damage to a target by Throwing a creature or object, you and the target immediately swap places.","Você ganha um bônus de +[1] a todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag> criaturas ou objetos. Quando você causa dano a um alvo ao Arremessar uma criatura ou objeto, você e o alvo imediatamente trocam de lugar."
Spellmight,Poder Mágico
"The first Spell you cast each turn that requires an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> suffers a -[1] penalty to the roll. However, Spells requiring an Attack Roll also deal an additional +[2] damage.","A primeira Magia que você conjura a cada turno que requer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> sofre uma penalidade de -[1] na rolagem. No entanto, Magias que requerem uma Rolagem de Ataque também causam um dano adicional de +[2]."
Necrotic Roots,Raízes Necróticas
"Dealing damage will apply <LSTag Type=""Status"" Tooltip=""CRAWLING_GNAW_SWITCH"">Crawling Gnaw</LSTag> to your target for one turn.","Causar dano aplicará <LSTag Type=""Status"" Tooltip=""CRAWLING_GNAW_SWITCH"">Crawling Gnaw</LSTag> ao seu alvo por um turno."
Grim Irony,Ironia Sombria
"Whenever this weapon lands a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, your target falls into an uncontrollable, <LSTag Type=""Status"" Tooltip=""HIDEOUS_LAUGHTER"">Hideous Laughter</LSTag> for three turns.","Sempre que esta arma consegue um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, seu alvo cai em uma <LSTag Type=""Status"" Tooltip=""HIDEOUS_LAUGHTER"">Risada Hedionda</LSTag> incontrolável por três turnos."
Exoskeletal Endurance,Resistência Exoesquelética
"Reduce all incoming damage by [1]. When the wearer is struck by a melee attack, their aggressor takes Piercing damage equal to the wearer's <LSTag Tooltip=""AbilityModifier"">Constitution Modifier</LSTag>.","Reduz todo dano recebido em [1]. Quando o portador é atingido por um ataque corpo a corpo, seu agressor sofre dano Cortante igual ao <LSTag Tooltip=""AbilityModifier"">Modificador de Constituição</LSTag> do portador."
Sledfast,Firmeza
"Rush forward, damaging anyone caught in the way of your festivities, leaving behind a patch of ice and causing them to potentially become <LSTag Type=""Status"" Tooltip=""CHILLED"">Chilled</LSTag>.","Avance rapidamente, causando dano a qualquer um que estiver no caminho de suas festividades, deixando para trás uma mancha de gelo e fazendo com que eles possam potencialmente ficar <LSTag Type=""Status"" Tooltip=""CHILLED"">Chilled</LSTag>."
Elven Chain,Cota de Malha Élfica
"Gain the ability to dual wield even if your weapons aren't <LSTag Tooltip=""Light"">Light</LSTag>. Additionally, when you make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> with your off-hand weapon, add your <LSTag Tooltip=""AbilityModifier"">Ability Modifier</LSTag> to the damage of the attack.<br><br>You cannot dual wield <LSTag Tooltip=""TwoHanded"">Two-Handed</LSTag> weapons.","Ganhe a habilidade de lutar com duas armas mesmo que suas armas não sejam <LSTag Tooltip=""Light"">Leves</LSTag>. Além disso, quando você fizer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> com sua arma da mão secundária, adicione seu <LSTag Tooltip=""AbilityModifier"">Modificador de Habilidade</LSTag> ao dano do ataque.<br><br>Você não pode lutar com duas armas <LSTag Tooltip=""TwoHanded"">De Duas Mãos</LSTag>."
Elven Agility,Agilidade Élfica
"The wearer has a +[1] bonus to Initiative Rolls and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","O portador tem um bônus de +[1] em Rolagens de Iniciativa e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Destreza."
Profane Scourge,Flagelo Profano
"Strike with subjugating fury, adding your Proficiency Bonus to the damage roll. <br><br>If you hit an Undead creature, deal an additional [1].","Ataque com fúria subjugadora, adicionando seu Bônus de Proficiência à rolagem de dano. <br><br>Se você atingir uma criatura Morto-Viva, cause um adicional de [1]."
Stillmaker,Fazedor de Calma
"When dealing damage to a humanoid, you have a chance to <LSTag Type=""Spell"" Tooltip=""Target_HoldPerson"">Hold</LSTag> your target in place until the end of their next turn.","Ao causar dano a um humanoide, você tem a chance de <LSTag Type=""Spell"" Tooltip=""Target_HoldPerson"">Imobilizar</LSTag> seu alvo até o final de seu próximo turno."
Thunderous Blowback,Golpe Retumbante
Your unarmed attacks potentially force your target back by [1]. This can be toggled at any time.,Seus ataques desarmados podem potencialmente empurrar seu alvo para trás em [1]. Isso pode ser ativado a qualquer momento.
Nimblefinger,Dedos Ágeis
Gain +[1] bonus to Dexterity.,Ganhe um bônus de +[1] em Destreza.
Grand Slam,Golpe Poderoso
"Slam your weapon into the ground, thunderously impacting nearby foes and possibly pushing them [1] away.","Bata sua arma no chão, impactando estrondosamente os inimigos próximos e possivelmente os empurrando [1] para longe."
Interplanar Slayer,Matador Interplanar
"This weapon grants a +[1] bonus to Damage and <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against Githyanki, Aberrations, Fiends, and Elementals.","Esta arma concede um bônus de +[1] ao Dano e às <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra Githyanki, Aberrações, Demônios e Elementais."
Githborn Psionic Resistance,Resistência Psíquica Githborn
"A Githyanki holding this weapon has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom, and Charisma based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>, <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Psychic damage, and cannot be <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>.","Um Githyanki segurando esta arma tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Inteligência, Sabedoria e Carisma, <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano psíquico e não pode ser <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantado</LSTag>."
